DATAFLOW,LAST UPDATE,freq,currency,estruct,ecase,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Croatia,2014,8076.08,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Croatia,2015,8383.88,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Croatia,2016,8442.65,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Croatia,2017,8706.06,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Croatia,2018,9026.83,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Croatia,2019,9282.70,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Croatia,2020,9821.06,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Croatia,2021,10374.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Croatia,2022,11225.12,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Croatia,2023,12601.07,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Croatia,2024,13809.88,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2000,698165.63,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2001,776016.88,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2002,904712.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2003,1043014.13,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2004,1112008.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2005,1204834.88,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2006,1285713.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2007,1319406.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2008,1442307.13,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2009,1516415.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2010,1723559.63,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2011,1717097.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2012,1842297.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2013,1922257.38,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2014,1999953.38,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2015,2078105.38,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2016,2223283.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2017,2480854.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2018,2738289.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2019,3054743.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2020,3354161.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2021,3612075.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2022,4174066.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2023,4857035.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Hungary,2024,5487965.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2000,20955.60,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2001,24226.45,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2002,25751.62,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2003,26885.98,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2004,28094.38,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2005,29375.79,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2006,30879.33,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2007,32646.18,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2008,34033.21,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2009,32441.06,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2010,32138.69,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2011,31159.23,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2012,31541.73,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2013,31531.28,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2014,31687.39,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2015,32344.52,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2016,33346.95,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2017,33976.58,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2018,35126.52,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2019,38252.20,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2020,38842.71,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2021,39930.32,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2022,41062.91,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2023,43896.82,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Ireland,2024,46207.80,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2000,2022102.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2001,2212896.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2002,2287354.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2003,2432855.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2004,2590885.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2005,2974230.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2006,3317884.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2007,3714075.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2008,3963490.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2009,3744125.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2010,3805407.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2011,4030857.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2012,4365244.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2013,4725047.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2014,5101256.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2015,5417103.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2016,5883699.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2017,6081975.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2018,6240301.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2019,6487080.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2020,6830688.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2021,7113328.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2022,7538984.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2023,8133451.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Iceland,2024,8596238.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2000,15290.80,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2001,15866.15,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2002,16104.10,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2003,16617.85,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2004,16958.72,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2005,17601.62,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2006,17984.55,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2007,18272.59,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2008,18917.81,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2009,19269.56,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2010,19705.17,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2011,19983.62,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2012,20327.68,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2013,20656.60,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2014,20930.61,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2015,21051.62,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2016,21092.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2017,21138.65,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2018,21294.82,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2019,21500.18,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2020,22507.69,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2021,23511.64,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2022,23839.29,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2023,24592.51,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Italy,2024,24797.02,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2000,4002481.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2001,4046815.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2002,3981122.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2003,4010618.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2004,4024510.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2005,4057883.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2006,4011225.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2007,3983177.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2008,3975162.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2009,3860273.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2010,3788423.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2011,3807416.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2012,3848998.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2013,3794828.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2014,3886313.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2015,3960009.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2016,3996545.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2017,3999772.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2018,4042713.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2019,4053434.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2020,3952906.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2021,3956352.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2022,4012897.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2023,4082730.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Japan,2024,4230491.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2000,2429.78,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2001,2430.91,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2002,2515.21,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2003,2694.30,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2004,2871.89,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2005,3137.20,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2006,3751.73,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2007,4714.12,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2008,5667.32,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2009,5361.47,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2010,5245.02,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2011,5401.30,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2012,5635.73,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2013,5954.89,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2014,6284.47,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2015,6651.85,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2016,7217.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2017,7897.69,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2018,8690.66,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2019,9794.92,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2020,10787.57,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2021,11798.21,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2022,13297.64,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2023,14783.41,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Lithuania,2024,15909.06,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2000,25591.03,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2001,27493.08,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2002,29222.58,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2003,29859.40,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2004,30419.68,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2005,31176.33,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2006,31969.40,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2007,32727.56,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2008,34156.30,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2009,35539.77,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2010,36167.09,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2011,36278.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2012,37354.34,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2013,37792.02,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2014,38443.48,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2015,38630.79,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2016,38935.73,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2017,41340.39,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2018,42063.48,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2019,42650.77,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,Luxembourg,2020,44374.32,,
