DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Metropolitan France,2006,61399733,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Metropolitan France,2007,61795238,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Metropolitan France,2008,62134866,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Metropolitan France,2009,62465709,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Metropolitan France,2010,62765235,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Metropolitan France,2011,63070344,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Metropolitan France,2012,63375971,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Metropolitan France,2013,63697865,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2000,4435200,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2001,4401400,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2002,4371500,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2003,4352600,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2004,4315200,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2005,4321500,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2006,4401292,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2007,4394702,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2008,4382070,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2009,4385429,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2010,4436391,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2011,4469250,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2012,4497617,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2014,4490498,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2015,3729500,b,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2016,3720400,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2017,3718200,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2018,3729633,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2019,3723464,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2020,3716858,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2021,3728573,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2022,3688647,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2023,3736357,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2024,3694608,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Georgia,2025,3704506,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,1990,4772556,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,1991,4782179,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,1992,4595865,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,1993,4555771,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,1994,4645155,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,1995,4658893,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,1996,4581167,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,1997,4533028,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,1998,4536812,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,1999,4527460,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2000,4497735,e,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2001,4295406,b,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2002,4305494,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2003,4305384,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2004,4305725,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2005,4310861,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2006,4312487,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2007,4313530,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2008,4311967,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2009,4309796,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2010,4302847,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2011,4289857,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2012,4275984,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2013,4247803,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2014,4217632,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2015,4180915,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2016,4131115,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2017,4078769,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2018,4014341,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2019,3968676,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2020,3933511,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2021,3893026,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2022,3862305,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2023,3850894,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2024,3861967,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Croatia,2025,3874350,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,1990,10374823,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,1991,10373153,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,1992,10373647,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,1993,10365035,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,1994,10350010,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,1995,10336700,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,1996,10321229,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,1997,10301247,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,1998,10279724,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,1999,10253416,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2000,10221644,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2001,10200298,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2002,10174853,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2003,10142362,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2004,10116742,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2005,10097549,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2006,10076581,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2007,10066158,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2008,10045401,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2009,10030975,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2010,10014324,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2011,9985722,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2012,9931925,b,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2013,9895250,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2014,9850217,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2015,9815858,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2016,9779652,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2017,9739857,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2018,9713655,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2019,9700272,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2020,9689376,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2021,9651461,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2022,9610403,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2023,9599744,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2024,9584627,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Hungary,2025,9539502,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,1990,3506970,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,1991,3520977,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,1992,3547492,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,1993,3569367,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,1994,3583154,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,1995,3597617,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,1996,3620065,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,1997,3654955,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,1998,3693386,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,1999,3732006,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2000,3777565,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2001,3832783,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2002,3899702,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2003,3964191,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2004,4028851,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2005,4111672,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2006,4208156,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2007,4340118,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2008,4457765,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2009,4521322,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2010,4549428,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2011,4570881,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2012,4589287,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2013,4609779,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2014,4637852,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2015,4677627,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2016,4726286,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2017,4799157,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2018,4855733,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2019,4940311,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2020,5012600,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2021,5066893,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2022,5154277,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2023,5271395,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2024,5351681,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ireland,2025,5440278,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,1990,253785,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,1991,255866,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,1992,259727,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,1993,262386,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,1994,265064,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,1995,266978,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,1996,267958,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,1997,269874,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,1998,272381,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,1999,275712,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2000,279049,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2001,283361,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2002,286575,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2003,288471,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2004,290570,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2005,293577,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2006,299891,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2007,307672,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2008,315459,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2009,319368,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2010,317630,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2011,318452,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2012,319575,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2013,321857,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2014,325671,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2015,329100,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2016,332529,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2017,338349,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2018,348450,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2019,356991,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2020,364134,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2021,368792,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2022,376248,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2023,387758,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2024,383567,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Iceland,2025,389444,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,1990,56694360,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,1991,56744119,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,1992,56772923,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,1993,56821250,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,1994,56842392,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,1995,56844408,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,1996,56844197,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,1997,56876364,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,1998,56904379,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,1999,56909109,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2000,56923524,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2001,56960692,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2002,56993270,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2003,57186378,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2004,57611990,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2005,58044368,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2006,58288996,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2007,58510725,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2008,59001769,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2009,59420592,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2010,59690316,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2011,59948497,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2012,60105185,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2013,60277309,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2014,60345917,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2015,60295497,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2016,60163712,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2017,60066734,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2018,59937769,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2019,59816673,b,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2020,59641488,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2021,59236213,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2022,59030133,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2023,58997201,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2024,58971230,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Italy,2025,58943464,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,1990,28452,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,1991,29032,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,1992,29386,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,1993,29868,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,1994,30310,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,1995,30629,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,1996,30923,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,1997,31143,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,1998,31320,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,1999,32015,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,2000,32426,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,2001,32863,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,2002,33525,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,2003,33863,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,2004,34294,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,2005,34600,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,2006,34905,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,2007,35168,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,2008,35356,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,2009,35589,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,2010,35894,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Liechtenstein,2011,36149,,
