DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2003-Q2,66133.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2003-Q3,66986.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2003-Q4,67509.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2004-Q1,69106.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2004-Q2,69682.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2004-Q3,69646.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2004-Q4,70326.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2005-Q1,70716.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2005-Q2,71043.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2005-Q3,72323.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2005-Q4,73624.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2006-Q1,74775.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2006-Q2,76512.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2006-Q3,77760.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2006-Q4,76686.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2007-Q1,79847.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2007-Q2,80890.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2007-Q3,82306.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2007-Q4,83437.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2008-Q1,84760.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2008-Q2,85225.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2008-Q3,85194.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2008-Q4,85344.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2009-Q1,86353.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2009-Q2,86549.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2009-Q3,87211.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2009-Q4,88706.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2010-Q1,88385.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2010-Q2,89701.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2010-Q3,90755.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2010-Q4,91508.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2011-Q1,93153.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2011-Q2,94331.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2011-Q3,95434.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2011-Q4,96319.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2012-Q1,96524.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2012-Q2,96310.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2012-Q3,96357.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2012-Q4,96256.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2013-Q1,95992.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2013-Q2,96718.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2013-Q3,97426.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2013-Q4,97971.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2014-Q1,99282.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2014-Q2,100407.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2014-Q3,101222.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2014-Q4,102085.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2015-Q1,103754.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2015-Q2,104346.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2015-Q3,105742.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2015-Q4,106639.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2016-Q1,106449.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2016-Q2,108019.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2016-Q3,108648.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2016-Q4,110750.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2017-Q1,112046.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2017-Q2,113150.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2017-Q3,114847.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2017-Q4,116479.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2018-Q1,118787.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2018-Q2,120524.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2018-Q3,122048.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2018-Q4,123240.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2019-Q1,125028.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2019-Q2,126191.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2019-Q3,127183.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2019-Q4,128091.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2020-Q1,128861.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2020-Q2,117267.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2020-Q3,124970.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2020-Q4,125149.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2021-Q1,128083.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2021-Q2,131339.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2021-Q3,134046.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2021-Q4,136721.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2022-Q1,141232.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2022-Q2,139661.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2022-Q3,140437.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2022-Q4,138151.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2023-Q1,139500.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2023-Q2,138644.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2023-Q3,141318.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2023-Q4,140823.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2024-Q1,142079.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2024-Q2,144233.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2024-Q3,144291.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2024-Q4,146256.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2025-Q1,147342.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2025-Q2,148602.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2025-Q3,149995.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2025-Q4,151559.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1995-Q1,63210.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1995-Q2,63593.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1995-Q3,63544.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1995-Q4,64408.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1996-Q1,64903.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1996-Q2,64271.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1996-Q3,64585.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1996-Q4,65383.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1997-Q1,65619.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1997-Q2,66685.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1997-Q3,67105.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1997-Q4,68264.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1998-Q1,68552.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1998-Q2,69260.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1998-Q3,70002.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1998-Q4,70967.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1999-Q1,71423.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1999-Q2,71778.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1999-Q3,72868.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,1999-Q4,73716.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2000-Q1,73893.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2000-Q2,76074.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2000-Q3,76833.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2000-Q4,76929.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2001-Q1,76911.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2001-Q2,76618.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2001-Q3,77259.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2001-Q4,77607.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2002-Q1,78222.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2002-Q2,79095.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2002-Q3,78948.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2002-Q4,79102.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2003-Q1,80055.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2003-Q2,79923.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2003-Q3,80577.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2003-Q4,81135.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2004-Q1,82414.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2004-Q2,83031.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2004-Q3,83705.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2004-Q4,84147.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2005-Q1,84467.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2005-Q2,85142.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2005-Q3,86398.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2005-Q4,86573.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Sweden,2006-Q1,88167.7,,
