Travel Year,Airline Name,Origin Country / Subregion,Destination Country / Subregion,Seats,,
2016,Norwegian,Poland,Denmark,"40,002",,
2016,Norwegian,Poland,Norway,"285,960",,
2016,Norwegian,Poland,Sweden,"38,691",,
2016,Norwegian,Sweden,Poland,"38,691",,
2016,Norwegian Air Sweden,Poland,Spain,"64,914",,
2016,Norwegian Air Sweden,Poland,United Kingdom,"38,502",,
2016,Norwegian Air Sweden,Spain,Poland,"64,914",,
2016,Norwegian Air Sweden,United Kingdom,Poland,"38,502",,
2016,Ryanair,Belgium,Poland,"170,100",,
2016,Ryanair,Cyprus,Poland,"12,285",,
2016,Ryanair,France,Poland,"135,513",,
2016,Ryanair,Germany,Poland,"127,953",,
2016,Ryanair,Greece,Poland,"127,008",,
2016,Ryanair,Ireland,Poland,"538,272",,
2016,Ryanair,Italy,Poland,"484,218",,
2016,Ryanair,Malta,Poland,"57,078",,
2016,Ryanair,Netherlands,Poland,"72,765",,
2016,Ryanair,Norway,Poland,"280,854",,
2016,Ryanair,Poland,Belgium,"169,911",,
2016,Ryanair,Poland,Cyprus,"12,285",,
2016,Ryanair,Poland,France,"135,513",,
2016,Ryanair,Poland,Germany,"127,953",,
2016,Ryanair,Poland,Greece,"127,008",,
2016,Ryanair,Poland,Ireland,"537,516",,
2016,Ryanair,Poland,Italy,"483,840",,
2016,Ryanair,Poland,Malta,"57,078",,
2016,Ryanair,Poland,Netherlands,"72,765",,
2016,Ryanair,Poland,Norway,"280,854",,
2016,Ryanair,Poland,Poland,"603,666",,
2016,Ryanair,Poland,Portugal,"23,247",,
2016,Ryanair,Poland,Spain,"433,566",,
2016,Ryanair,Poland,Sweden,"158,382",,
2016,Ryanair,Poland,United Kingdom,"2,027,403",,
2016,Ryanair,Portugal,Poland,"23,247",,
2016,Ryanair,Spain,Poland,"434,322",,
2016,Ryanair,Sweden,Poland,"158,760",,
2016,Ryanair,United Kingdom,Poland,"2,031,561",,
2016,SAS,Denmark,Poland,"264,574",,
2016,SAS,Norway,Poland,"27,415",,
2016,SAS,Poland,Denmark,"264,561",,
2016,SAS,Poland,Norway,"27,483",,
2016,SAS,Poland,Sweden,"11,330",,
2016,SAS,Sweden,Poland,"11,330",,
2016,Smartwings,Greece,Poland,"2,835",,
2016,Smartwings,Poland,Greece,"2,835",,
2016,Smartwings,Poland,Spain,"7,371",,
2016,Smartwings,Spain,Poland,"7,371",,
2016,Smartwings Poland,Bulgaria,Poland,"9,072",,
2016,Smartwings Poland,Croatia,Poland,"10,773",,
2016,Smartwings Poland,Greece,Poland,"71,253",,
2016,Smartwings Poland,Italy,Poland,"11,151",,
2016,Smartwings Poland,Poland,Bulgaria,"8,883",,
2016,Smartwings Poland,Poland,Croatia,"10,773",,
2016,Smartwings Poland,Poland,Greece,"71,253",,
2016,Smartwings Poland,Poland,Iceland,189,,
2016,Smartwings Poland,Poland,Italy,"11,151",,
2016,Smartwings Poland,Poland,Poland,"5,481",,
2016,Smartwings Poland,Poland,Portugal,"13,041",,
2016,Smartwings Poland,Poland,Spain,"25,515",,
2016,Smartwings Poland,Poland,United Kingdom,378,,
2016,Smartwings Poland,Portugal,Poland,"13,041",,
2016,Smartwings Poland,Spain,Poland,"21,546",,
2016,Swiss,Poland,Switzerland,"146,080",,
2016,Swiss,Switzerland,Poland,"145,961",,
2016,TAP Air Portugal,Poland,Portugal,"42,746",,
2016,TAP Air Portugal,Portugal,Poland,"42,746",,
2016,TUI Airways,Poland,United Kingdom,"1,294",,
2016,TUI Airways,United Kingdom,Poland,"1,294",,
2016,TUIfly,Poland,Hungary,189,,
2016,TUIfly Belgium,Belgium,Poland,301,,
2016,TUIfly Belgium,France,Poland,189,,
2016,TUIfly Belgium,Poland,Belgium,301,,
2016,Thomas Cook Airlines,Poland,United Kingdom,500,,
2016,Thomas Cook Airlines,United Kingdom,Poland,500,,
2016,Venezolana,Iceland,Poland,"10,080",,
2016,Venezolana,Poland,Iceland,"10,440",,
2016,Vueling,Poland,Spain,"48,034",,
2016,Vueling,Spain,Poland,"48,034",,
2016,Wizz Air,Belgium,Poland,"88,490",,
2016,Wizz Air,Bulgaria,Poland,"14,400",,
2016,Wizz Air,Croatia,Poland,"2,520",,
2016,Wizz Air,Cyprus,Poland,"32,040",,
2016,Wizz Air,Denmark,Poland,"18,720",,
2016,Wizz Air,Finland,Poland,"52,560",,
2016,Wizz Air,France,Poland,"82,260",,
2016,Wizz Air,Germany,Poland,"348,840",,
2016,Wizz Air,Greece,Poland,"2,770",,
2016,Wizz Air,Hungary,Poland,"49,140",,
2016,Wizz Air,Iceland,Poland,"30,600",,
2016,Wizz Air,Italy,Poland,"275,170",,
2016,Wizz Air,Malta,Poland,"28,620",,
2016,Wizz Air,Netherlands,Poland,"234,000",,
2016,Wizz Air,Norway,Poland,"579,600",,
2016,Wizz Air,Poland,Belgium,"88,490",,
2016,Wizz Air,Poland,Bulgaria,"14,400",,
2016,Wizz Air,Poland,Croatia,"2,520",,
2016,Wizz Air,Poland,Cyprus,"32,040",,
2016,Wizz Air,Poland,Denmark,"18,720",,
2016,Wizz Air,Poland,Finland,"52,560",,
2016,Wizz Air,Poland,France,"82,260",,
2016,Wizz Air,Poland,Germany,"348,840",,
2016,Wizz Air,Poland,Greece,"2,770",,
2016,Wizz Air,Poland,Hungary,"49,140",,
2016,Wizz Air,Poland,Iceland,"30,600",,
2016,Wizz Air,Poland,Italy,"275,170",,
2016,Wizz Air,Poland,Malta,"28,620",,
2016,Wizz Air,Poland,Netherlands,"234,000",,
2016,Wizz Air,Poland,Norway,"579,600",,
2016,Wizz Air,Poland,Poland,360,,
2016,Wizz Air,Poland,Portugal,"30,600",,
2016,Wizz Air,Poland,Spain,"98,400",,
2016,Wizz Air,Poland,Sweden,"439,380",,
2016,Wizz Air,Poland,Switzerland,"26,460",,
2016,Wizz Air,Poland,United Kingdom,"1,363,140",,
2016,Wizz Air,Portugal,Poland,"30,600",,
2016,Wizz Air,Spain,Poland,"98,400",,
2016,Wizz Air,Sweden,Poland,"439,380",,
2016,Wizz Air,Switzerland,Poland,"26,460",,
2016,Wizz Air,United Kingdom,Poland,"1,363,140",,
2016,airberlin,Germany,Poland,"178,310",,
2016,airberlin,Poland,Germany,"178,432",,
2017,Adria Airways,Austria,Poland,68,,
2017,Adria Airways,France,Poland,804,,
2017,Adria Airways,Germany,Poland,"18,171",,
2017,Adria Airways,Netherlands,Poland,"3,423",,
2017,Adria Airways,Poland,Austria,68,,
2017,Adria Airways,Poland,France,804,,
2017,Adria Airways,Poland,Germany,"18,165",,
2017,Adria Airways,Poland,Netherlands,"3,423",,
2017,Adria Airways,Poland,Slovenia,"17,754",,
2017,Adria Airways,Slovenia,Poland,"17,716",,
2017,Aegean Airlines,Greece,Poland,"56,109",,
2017,Aegean Airlines,Poland,Greece,"56,109",,
2017,Aer Lingus,Ireland,Poland,"32,016",,
2017,Aer Lingus,Poland,Ireland,"32,016",,
2017,Air Baltic,Latvia,Poland,"29,819",,
2017,Air Baltic,Poland,Latvia,"29,819",,
2017,Air Cairo,Poland,Poland,708,,
2017,Air France,France,Poland,"202,597",,
2017,Air France,Poland,France,"202,621",,
2017,Austrian,Austria,Poland,"150,646",,
2017,Austrian,Poland,Austria,"150,646",,
2017,British Airways,Poland,United Kingdom,"176,840",,
2017,British Airways,United Kingdom,Poland,"176,840",,
2017,Brussels Airlines,Belgium,Poland,"117,861",,
2017,Brussels Airlines,Poland,Belgium,"117,861",,
2017,Bulgaria Air,Bulgaria,Poland,"2,265",,
2017,Bulgaria Air,Poland,Bulgaria,"2,265",,
2017,Compass Cargo Airlines,Belgium,Poland,180,,
2017,Compass Cargo Airlines,Poland,Belgium,180,,
2017,Czech Airlines,Czech Republic,Poland,"45,000",,
2017,Czech Airlines,Poland,Czech Republic,"45,068",,
2017,Danish Air Transport,Denmark,Poland,172,,
2017,Danish Air Transport,Finland,Poland,72,,
2017,Danish Air Transport,Poland,Denmark,172,,
2017,Danish Air Transport,Poland,Finland,72,,
2017,Danish Air Transport,Sweden,Poland,68,,
2017,EasyJet,France,Poland,"108,000",,
2017,EasyJet,Germany,Poland,"22,992",,
2017,EasyJet,Italy,Poland,"70,146",,
2017,EasyJet,Poland,France,"108,000",,
2017,EasyJet,Poland,Germany,"22,992",,
2017,EasyJet,Poland,Italy,"70,146",,
2017,EasyJet,Poland,Switzerland,"49,884",,
2017,EasyJet,Poland,United Kingdom,"224,208",,
2017,EasyJet,Switzerland,Poland,"49,884",,
2017,EasyJet,United Kingdom,Poland,"224,208",,
2017,Ellinair,Greece,Poland,"8,360",,
2017,Ellinair,Poland,Greece,"8,360",,
2017,Eurowings,Germany,Poland,"192,104",,
2017,Eurowings,Poland,Germany,"192,104",,
2017,Finnair,Finland,Poland,"135,415",,
2017,Finnair,Poland,Finland,"135,415",,
2017,Germanwings,Germany,Poland,"13,080",,
2017,Germanwings,Poland,Germany,"13,080",,
2017,ITA Airways,Italy,Poland,"66,731",,
2017,ITA Airways,Poland,Italy,"66,731",,
2017,Jet2,Poland,United Kingdom,"34,702",,
2017,Jet2,United Kingdom,Poland,"34,702",,
2017,KLM,Netherlands,Poland,"257,399",,
2017,KLM,Poland,Netherlands,"257,499",,
2017,KM Malta Airlines,Malta,Poland,168,,
2017,KM Malta Airlines,Poland,Malta,168,,
2017,LOT Polish Airlines,Austria,Poland,"80,214",,
2017,LOT Polish Airlines,Belgium,Poland,"118,019",,
2017,LOT Polish Airlines,Bulgaria,Poland,"58,657",,
2017,LOT Polish Airlines,Croatia,Poland,"43,061",,
2017,LOT Polish Airlines,Cyprus,Poland,"34,358",,
2017,LOT Polish Airlines,Czech Republic,Poland,"105,951",,
2017,LOT Polish Airlines,Denmark,Poland,"94,182",,
2017,LOT Polish Airlines,Estonia,Poland,"80,986",,
2017,LOT Polish Airlines,France,Poland,"151,458",,
2017,LOT Polish Airlines,Germany,Poland,"423,407",,
2017,LOT Polish Airlines,Hungary,Poland,"102,887",,
2017,LOT Polish Airlines,Italy,Poland,"115,364",,
2017,LOT Polish Airlines,Latvia,Poland,"54,633",,
2017,LOT Polish Airlines,Lithuania,Poland,"136,375",,
2017,LOT Polish Airlines,Luxembourg,Poland,"34,214",,
2017,LOT Polish Airlines,Netherlands,Poland,"128,310",,
2017,LOT Polish Airlines,Poland,Austria,"80,214",,
2017,LOT Polish Airlines,Poland,Belgium,"118,034",,
2017,LOT Polish Airlines,Poland,Bulgaria,"58,654",,
2017,LOT Polish Airlines,Poland,Croatia,"43,061",,
2017,LOT Polish Airlines,Poland,Cyprus,"34,330",,
2017,LOT Polish Airlines,Poland,Czech Republic,"105,951",,
2017,LOT Polish Airlines,Poland,Denmark,"94,176",,
2017,LOT Polish Airlines,Poland,Estonia,"80,952",,
2017,LOT Polish Airlines,Poland,France,"151,470",,
2017,LOT Polish Airlines,Poland,Germany,"423,901",,
2017,LOT Polish Airlines,Poland,Hungary,"102,887",,
2017,LOT Polish Airlines,Poland,Italy,"115,376",,
2017,LOT Polish Airlines,Poland,Latvia,"54,633",,
2017,LOT Polish Airlines,Poland,Lithuania,"136,386",,
2017,LOT Polish Airlines,Poland,Luxembourg,"34,214",,
2017,LOT Polish Airlines,Poland,Netherlands,"128,469",,
2017,LOT Polish Airlines,Poland,Poland,"2,054,044",,
2017,LOT Polish Airlines,Poland,Romania,"108,112",,
2017,LOT Polish Airlines,Poland,Slovakia,"28,398",,
2017,LOT Polish Airlines,Poland,Slovenia,"22,639",,
2017,LOT Polish Airlines,Poland,Spain,"108,731",,
2017,LOT Polish Airlines,Poland,Sweden,"104,994",,
2017,LOT Polish Airlines,Poland,Switzerland,"114,287",,
2017,LOT Polish Airlines,Poland,United Kingdom,"178,540",,
2017,LOT Polish Airlines,Romania,Poland,"108,115",,
2017,LOT Polish Airlines,Slovakia,Poland,"28,401",,
2017,LOT Polish Airlines,Slovenia,Poland,"22,639",,
2017,LOT Polish Airlines,Spain,Poland,"108,731",,
2017,LOT Polish Airlines,Sweden,Poland,"105,138",,
2017,LOT Polish Airlines,Switzerland,Poland,"114,287",,
2017,LOT Polish Airlines,United Kingdom,Poland,"178,430",,
2017,Lufthansa,Germany,Poland,"1,396,428",,
2017,Lufthansa,Poland,Germany,"1,396,352",,
2017,Medsky Airways,Germany,Poland,"11,359",,
2017,Medsky Airways,Poland,Germany,"11,359",,
2017,Norwegian,Denmark,Poland,"6,546",,
2017,Norwegian,Norway,Poland,"263,163",,
2017,Norwegian,Poland,Denmark,"6,546",,
2017,Norwegian,Poland,Norway,"263,163",,
2017,Norwegian,Poland,Sweden,"46,500",,
2017,Norwegian,Sweden,Poland,"46,500",,
2017,Norwegian Air Sweden,Denmark,Poland,"38,130",,
2017,Norwegian Air Sweden,Norway,Poland,"10,044",,
2017,Norwegian Air Sweden,Poland,Denmark,"38,130",,
2017,Norwegian Air Sweden,Poland,Norway,"10,044",,
2017,Norwegian Air Sweden,Poland,Spain,"53,754",,
2017,Norwegian Air Sweden,Poland,United Kingdom,"8,928",,
2017,Norwegian Air Sweden,Spain,Poland,"53,754",,
2017,Norwegian Air Sweden,United Kingdom,Poland,"8,928",,
2017,Ryanair,Belgium,Poland,"166,887",,
2017,Ryanair,Cyprus,Poland,"16,632",,
2017,Ryanair,Czech Republic,Poland,"3,780",,
2017,Ryanair,Denmark,Poland,"6,615",,
2017,Ryanair,France,Poland,"162,162",,
2017,Ryanair,Germany,Poland,"178,605",,
2017,Ryanair,Greece,Poland,"138,159",,
2017,Ryanair,Ireland,Poland,"515,592",,
2017,Ryanair,Italy,Poland,"605,367",,
2017,Ryanair,Malta,Poland,"69,930",,
2017,Ryanair,Netherlands,Poland,"86,373",,
2017,Ryanair,Norway,Poland,"199,017",,
2017,Ryanair,Poland,Belgium,"166,698",,
2017,Ryanair,Poland,Cyprus,"16,632",,
2017,Ryanair,Poland,Czech Republic,"3,780",,
2017,Ryanair,Poland,Denmark,"6,615",,
2017,Ryanair,Poland,France,"162,162",,
2017,Ryanair,Poland,Germany,"178,416",,
2017,Ryanair,Poland,Greece,"138,159",,
2017,Ryanair,Poland,Ireland,"514,269",,
2017,Ryanair,Poland,Italy,"604,800",,
2017,Ryanair,Poland,Malta,"69,930",,
2017,Ryanair,Poland,Netherlands,"86,373",,
2017,Ryanair,Poland,Norway,"199,017",,
2017,Ryanair,Poland,Poland,"836,514",,
2017,Ryanair,Poland,Portugal,"84,672",,
2017,Ryanair,Poland,Spain,"526,176",,
2017,Ryanair,Poland,Sweden,"219,618",,
2017,Ryanair,Poland,United Kingdom,"2,338,308",,
2017,Ryanair,Portugal,Poland,"84,672",,
2017,Ryanair,Spain,Poland,"526,932",,
2017,Ryanair,Sweden,Poland,"219,996",,
2017,Ryanair,United Kingdom,Poland,"2,342,088",,
2017,SAS,Denmark,Poland,"265,172",,
2017,SAS,Norway,Poland,"36,279",,
2017,SAS,Poland,Denmark,"265,199",,
2017,SAS,Poland,Norway,"36,279",,
2017,SAS,Poland,Sweden,"20,687",,
2017,SAS,Sweden,Poland,"20,687",,
2017,Smartwings,Croatia,Poland,"3,024",,
2017,Smartwings,Italy,Poland,"3,402",,
2017,Smartwings,Poland,Croatia,"3,024",,
2017,Smartwings,Poland,Italy,"3,402",,
2017,Smartwings,Poland,Spain,"13,797",,
2017,Smartwings,Spain,Poland,"13,797",,
2017,Smartwings Poland,Bulgaria,Poland,"20,034",,
2017,Smartwings Poland,Croatia,Poland,"13,797",,
2017,Smartwings Poland,Cyprus,Poland,"9,261",,
2017,Smartwings Poland,Greece,Poland,"190,890",,
2017,Smartwings Poland,Italy,Poland,"25,326",,
2017,Smartwings Poland,Poland,Bulgaria,"20,034",,
2017,Smartwings Poland,Poland,Croatia,"13,797",,
2017,Smartwings Poland,Poland,Cyprus,"9,261",,
2017,Smartwings Poland,Poland,Greece,"190,890",,
2017,Smartwings Poland,Poland,Italy,"25,326",,
2017,Smartwings Poland,Poland,Poland,"5,859",,
2017,Smartwings Poland,Poland,Portugal,"22,869",,
2017,Smartwings Poland,Poland,Spain,"111,321",,
2017,Smartwings Poland,Portugal,Poland,"22,869",,
2017,Smartwings Poland,Spain,Poland,"106,974",,
2017,Swiss,Poland,Switzerland,"166,106",,
2017,Swiss,Switzerland,Poland,"166,131",,
2017,TAP Air Portugal,Poland,Portugal,"54,683",,
2017,TAP Air Portugal,Portugal,Poland,"54,577",,
2017,TUI Airways,Poland,United Kingdom,"1,073",,
2017,TUI Airways,United Kingdom,Poland,"1,073",,
2017,Thomas Cook Airlines,Poland,United Kingdom,"1,435",,
2017,Thomas Cook Airlines,United Kingdom,Poland,"1,435",,
2017,Transavia,Netherlands,Poland,"16,217",,
2017,Transavia,Poland,Netherlands,"16,217",,
2017,Venezolana,Iceland,Poland,"7,020",,
2017,Venezolana,Poland,Iceland,"6,840",,
2017,Vueling,Poland,Spain,"38,286",,
2017,Vueling,Spain,Poland,"38,286",,
2017,Wizz Air,Belgium,Poland,"92,430",,
2017,Wizz Air,Bulgaria,Poland,"14,400",,
2017,Wizz Air,Croatia,Poland,"11,070",,
2017,Wizz Air,Cyprus,Poland,"34,960",,
2017,Wizz Air,Denmark,Poland,"36,360",,
2017,Wizz Air,Finland,Poland,"53,410",,
2017,Wizz Air,France,Poland,"96,430",,
2017,Wizz Air,Germany,Poland,"341,560",,
2017,Wizz Air,Greece,Poland,"3,220",,
2017,Wizz Air,Hungary,Poland,"51,120",,
2017,Wizz Air,Iceland,Poland,"71,930",,
2017,Wizz Air,Italy,Poland,"352,560",,
2017,Wizz Air,Lithuania,Poland,"11,520",,
2017,Wizz Air,Malta,Poland,"39,410",,
2017,Wizz Air,Netherlands,Poland,"259,620",,
2017,Wizz Air,Norway,Poland,"646,060",,
2017,Wizz Air,Poland,Belgium,"92,430",,
2017,Wizz Air,Poland,Bulgaria,"14,400",,
2017,Wizz Air,Poland,Croatia,"11,070",,
2017,Wizz Air,Poland,Cyprus,"34,960",,
2017,Wizz Air,Poland,Denmark,"36,360",,
2017,Wizz Air,Poland,Finland,"53,410",,
2017,Wizz Air,Poland,France,"96,430",,
2017,Wizz Air,Poland,Germany,"341,560",,
2017,Wizz Air,Poland,Greece,"3,220",,
2017,Wizz Air,Poland,Hungary,"51,120",,
2017,Wizz Air,Poland,Iceland,"71,930",,
2017,Wizz Air,Poland,Italy,"352,560",,
2017,Wizz Air,Poland,Lithuania,"11,520",,
2017,Wizz Air,Poland,Malta,"39,410",,
2017,Wizz Air,Poland,Netherlands,"259,620",,
2017,Wizz Air,Poland,Norway,"646,060",,
2017,Wizz Air,Poland,Poland,360,,
2017,Wizz Air,Poland,Portugal,"52,760",,
2017,Wizz Air,Poland,Romania,"18,900",,
2017,Wizz Air,Poland,Slovakia,"16,740",,
2017,Wizz Air,Poland,Spain,"138,820",,
2017,Wizz Air,Poland,Sweden,"458,800",,
2017,Wizz Air,Poland,Switzerland,"22,030",,
2017,Wizz Air,Poland,United Kingdom,"1,414,960",,
2017,Wizz Air,Portugal,Poland,"52,760",,
2017,Wizz Air,Romania,Poland,"18,900",,
2017,Wizz Air,Slovakia,Poland,"16,740",,
2017,Wizz Air,Spain,Poland,"138,820",,
2017,Wizz Air,Sweden,Poland,"458,800",,
2017,Wizz Air,Switzerland,Poland,"22,030",,
2017,Wizz Air,United Kingdom,Poland,"1,414,960",,
2017,airberlin,Germany,Poland,"173,031",,
2017,airberlin,Poland,Germany,"172,963",,
2018,Adria Airways,Czech Republic,Poland,144,,
2018,Adria Airways,Poland,Czech Republic,144,,
2018,Adria Airways,Poland,Slovenia,"14,933",,
2018,Adria Airways,Slovenia,Poland,"14,909",,
2018,Aegean Airlines,Greece,Poland,"65,316",,
2018,Aegean Airlines,Poland,Greece,"65,316",,
2018,Aer Lingus,Ireland,Poland,"1,778",,
2018,Aer Lingus,Poland,Ireland,"1,778",,
2018,Air Baltic,Latvia,Poland,"54,580",,
2018,Air Baltic,Poland,Latvia,"54,580",,
2018,Air Corsica,France,Poland,298,,
2018,Air Corsica,Poland,France,298,,
2018,Air France,France,Poland,"197,629",,
2018,Air France,Poland,France,"197,696",,
2018,Air Thanlwin,Belgium,Poland,210,,
2018,Air Thanlwin,France,Poland,215,,
2018,Air Thanlwin,Netherlands,Poland,148,,
2018,Air Thanlwin,Poland,Belgium,210,,
2018,Air Thanlwin,Poland,France,215,,
2018,Air Thanlwin,Poland,Switzerland,215,,
2018,Air Thanlwin,Poland,United Kingdom,298,,
2018,Air Thanlwin,Switzerland,Poland,215,,
2018,Air Thanlwin,United Kingdom,Poland,148,,
2018,Almasria Universal Airlines,Poland,Poland,180,,
2018,Austrian,Austria,Poland,"146,632",,
2018,Austrian,Poland,Austria,"146,632",,
2018,BBN Airlines Indonesia,Italy,Poland,998,,
2018,BBN Airlines Indonesia,Poland,Italy,998,,
2018,British Airways,Poland,United Kingdom,"201,287",,
2018,British Airways,United Kingdom,Poland,"203,159",,
2018,Brussels Airlines,Belgium,Poland,"118,536",,
2018,Brussels Airlines,Poland,Belgium,"118,536",,
2018,Bulgaria Air,Bulgaria,Poland,"17,020",,
2018,Bulgaria Air,Poland,Bulgaria,"17,128",,
2018,Corendon Airlines,Poland,Poland,189,,
2018,Czech Airlines,Czech Republic,Poland,"47,280",,
2018,Czech Airlines,Poland,Czech Republic,"47,280",,
2018,Danish Air Transport,Croatia,Poland,172,,
2018,Danish Air Transport,Germany,Poland,172,,
2018,Danish Air Transport,Italy,Poland,172,,
2018,Danish Air Transport,Norway,Poland,172,,
2018,Danish Air Transport,Poland,Croatia,172,,
2018,Danish Air Transport,Poland,France,172,,
2018,Danish Air Transport,Poland,Italy,172,,
2018,Danish Air Transport,Poland,Norway,516,,
2018,Danish Air Transport,Poland,Sweden,172,,
2018,Danish Air Transport,Sweden,Poland,172,,
2018,EasyJet,France,Poland,"94,344",,
2018,EasyJet,Germany,Poland,"13,860",,
2018,EasyJet,Italy,Poland,"75,900",,
2018,EasyJet,Poland,France,"94,344",,
2018,EasyJet,Poland,Germany,"13,860",,
2018,EasyJet,Poland,Italy,"75,900",,
2018,EasyJet,Poland,Switzerland,"64,644",,
2018,EasyJet,Poland,United Kingdom,"237,132",,
2018,EasyJet,Switzerland,Poland,"64,644",,
2018,EasyJet,United Kingdom,Poland,"237,132",,
2018,Ellinair,Greece,Poland,"11,824",,
2018,Ellinair,Poland,Greece,"11,968",,
2018,Eurowings,Germany,Poland,"131,347",,
2018,Eurowings,Poland,Germany,"131,347",,
2018,Finnair,Finland,Poland,"169,803",,
2018,Finnair,Poland,Finland,"169,803",,
2018,FlyOne Romania,Austria,Poland,"6,880",,
2018,FlyOne Romania,Poland,Austria,"6,880",,
2018,ITA Airways,Italy,Poland,"60,362",,
2018,ITA Airways,Poland,Italy,"60,362",,
2018,Iberia Express,Poland,Spain,"4,752",,
2018,Iberia Express,Spain,Poland,"4,752",,
2018,Jet2,Poland,United Kingdom,"55,209",,
2018,Jet2,United Kingdom,Poland,"55,209",,
2018,KLM,Netherlands,Poland,"324,036",,
2018,KLM,Poland,Netherlands,"323,709",,
2018,LOT Polish Airlines,Austria,Poland,"101,636",,
2018,LOT Polish Airlines,Belgium,Poland,"141,198",,
2018,LOT Polish Airlines,Bulgaria,Poland,"66,310",,
2018,LOT Polish Airlines,Croatia,Poland,"79,292",,
2018,LOT Polish Airlines,Cyprus,Poland,"53,138",,
2018,LOT Polish Airlines,Czech Republic,Poland,"132,727",,
2018,LOT Polish Airlines,Denmark,Poland,"139,428",,
2018,LOT Polish Airlines,Estonia,Poland,"96,384",,
2018,LOT Polish Airlines,France,Poland,"200,214",,
2018,LOT Polish Airlines,Germany,Poland,"683,624",,
2018,LOT Polish Airlines,Hungary,Poland,"142,326",,
2018,LOT Polish Airlines,Italy,Poland,"138,088",,
2018,LOT Polish Airlines,Latvia,Poland,"76,482",,
2018,LOT Polish Airlines,Lithuania,Poland,"177,858",,
2018,LOT Polish Airlines,Luxembourg,Poland,"43,028",,
2018,LOT Polish Airlines,Netherlands,Poland,"166,823",,
2018,LOT Polish Airlines,Norway,Poland,"61,990",,
2018,LOT Polish Airlines,Poland,Austria,"101,636",,
2018,LOT Polish Airlines,Poland,Belgium,"141,198",,
2018,LOT Polish Airlines,Poland,Bulgaria,"66,316",,
2018,LOT Polish Airlines,Poland,Croatia,"79,292",,
2018,LOT Polish Airlines,Poland,Cyprus,"53,141",,
2018,LOT Polish Airlines,Poland,Czech Republic,"132,881",,
2018,LOT Polish Airlines,Poland,Denmark,"139,442",,
2018,LOT Polish Airlines,Poland,Estonia,"96,238",,
2018,LOT Polish Airlines,Poland,France,"200,290",,
2018,LOT Polish Airlines,Poland,Germany,"683,442",,
2018,LOT Polish Airlines,Poland,Hungary,"142,326",,
2018,LOT Polish Airlines,Poland,Italy,"138,158",,
2018,LOT Polish Airlines,Poland,Latvia,"76,488",,
2018,LOT Polish Airlines,Poland,Lithuania,"177,924",,
2018,LOT Polish Airlines,Poland,Luxembourg,"43,028",,
2018,LOT Polish Airlines,Poland,Netherlands,"166,791",,
2018,LOT Polish Airlines,Poland,Norway,"61,990",,
2018,LOT Polish Airlines,Poland,Poland,"2,301,838",,
2018,LOT Polish Airlines,Poland,Romania,"120,354",,
2018,LOT Polish Airlines,Poland,Slovakia,"35,612",,
2018,LOT Polish Airlines,Poland,Slovenia,"27,108",,
2018,LOT Polish Airlines,Poland,Spain,"130,344",,
2018,LOT Polish Airlines,Poland,Sweden,"127,960",,
2018,LOT Polish Airlines,Poland,Switzerland,"151,458",,
2018,LOT Polish Airlines,Poland,United Kingdom,"198,132",,
2018,LOT Polish Airlines,Romania,Poland,"120,272",,
2018,LOT Polish Airlines,Slovakia,Poland,"35,614",,
2018,LOT Polish Airlines,Slovenia,Poland,"27,108",,
2018,LOT Polish Airlines,Spain,Poland,"130,344",,
2018,LOT Polish Airlines,Sweden,Poland,"127,850",,
2018,LOT Polish Airlines,Switzerland,Poland,"151,458",,
2018,LOT Polish Airlines,United Kingdom,Poland,"198,318",,
2018,Lufthansa,Germany,Poland,"1,596,322",,
2018,Lufthansa,Poland,Germany,"1,596,394",,
2018,Medsky Airways,Germany,Poland,"17,181",,
2018,Medsky Airways,Poland,Germany,"17,182",,
2018,Norwegian,Norway,Poland,"293,184",,
2018,Norwegian,Poland,Norway,"293,184",,
2018,Norwegian,Poland,Sweden,"54,126",,
2018,Norwegian,Sweden,Poland,"54,126",,
2018,Norwegian Air Sweden,Denmark,Poland,"62,496",,
2018,Norwegian Air Sweden,Finland,Poland,"21,843",,
2018,Norwegian Air Sweden,Norway,Poland,"23,415",,
2018,Norwegian Air Sweden,Poland,Denmark,"62,496",,
2018,Norwegian Air Sweden,Poland,Finland,"21,843",,
2018,Norwegian Air Sweden,Poland,Norway,"23,415",,
2018,Norwegian Air Sweden,Poland,Spain,"34,410",,
2018,Norwegian Air Sweden,Spain,Poland,"34,410",,
2018,Onur Air Tasimacilik A.S,Poland,Poland,"1,754",,
2018,Ryanair,Belgium,Poland,"184,134",,
2018,Ryanair,Bulgaria,Poland,"28,917",,
2018,Ryanair,Cyprus,Poland,"15,034",,
2018,Ryanair,Czech Republic,Poland,"19,845",,
2018,Ryanair,Denmark,Poland,"35,611",,
2018,Ryanair,France,Poland,"157,622",,
2018,Ryanair,Germany,Poland,"312,908",,
2018,Ryanair,Greece,Poland,"212,941",,
2018,Ryanair,Ireland,Poland,"512,478",,
2018,Ryanair,Italy,Poland,"700,862",,
2018,Ryanair,Malta,Poland,"74,057",,
2018,Ryanair,Netherlands,Poland,"84,438",,
2018,Ryanair,Norway,Poland,"241,256",,
2018,Ryanair,Poland,Belgium,"184,134",,
2018,Ryanair,Poland,Bulgaria,"28,917",,
2018,Ryanair,Poland,Cyprus,"15,034",,
